dataset,partition,split,query_id,origin_client,origin_probability,max_similarity,gold_labels_used
2wikimultihopqa,dirichlet_a0p3,train,afce2e160bdb11eba7f7acde48001122,13,0.05914830043911934,0.6076456308364868,False
2wikimultihopqa,dirichlet_a0p3,train,0b9a98c0097411ebbdb0ac1f6bf848b6,5,0.046826452016830444,0.5390008091926575,False
2wikimultihopqa,dirichlet_a0p3,train,0c2f1d300bde11eba7f7acde48001122,11,0.04975837841629982,0.6082582473754883,False
2wikimultihopqa,dirichlet_a0p3,train,fe2b9b1c0bda11eba7f7acde48001122,6,0.051409270614385605,0.6293087005615234,False
2wikimultihopqa,dirichlet_a0p3,train,583638220bdd11eba7f7acde48001122,1,0.03843839839100838,0.6480556726455688,False
2wikimultihopqa,dirichlet_a0p3,train,63cffca1086711ebbd5eac1f6bf848b6,12,0.051524098962545395,0.550495982170105,False
2wikimultihopqa,dirichlet_a0p3,train,48b3b5d20bdd11eba7f7acde48001122,14,0.05257289484143257,0.6405973434448242,False
2wikimultihopqa,dirichlet_a0p3,train,49322ad7087a11ebbd67ac1f6bf848b6,5,0.034474220126867294,0.5310389399528503,False
2wikimultihopqa,dirichlet_a0p3,train,180c0d460bdb11eba7f7acde48001122,9,0.05707082524895668,0.6429893970489502,False
2wikimultihopqa,dirichlet_a0p3,train,5ecf5d26085411ebbd59ac1f6bf848b6,17,0.059953443706035614,0.5258539915084839,False
2wikimultihopqa,dirichlet_a0p3,train,a84de6aa0bda11eba7f7acde48001122,3,0.04885132983326912,0.6236008405685425,False
2wikimultihopqa,dirichlet_a0p3,train,591bc010090811ebbdadac1f6bf848b6,2,0.04994513839483261,0.530343234539032,False
2wikimultihopqa,dirichlet_a0p3,train,4fe7b546088911ebbd6eac1f6bf848b6,0,0.05036107450723648,0.5316500663757324,False
2wikimultihopqa,dirichlet_a0p3,train,f3d38408095d11ebbdafac1f6bf848b6,2,0.05043483525514603,0.5291557908058167,False
2wikimultihopqa,dirichlet_a0p3,train,85ec0b300bdc11eba7f7acde48001122,9,0.051495008170604706,0.6215683221817017,False
2wikimultihopqa,dirichlet_a0p3,train,2f6d5d0a0bdb11eba7f7acde48001122,4,0.05127328634262085,0.630402684211731,False
2wikimultihopqa,dirichlet_a0p3,train,6dd79c7a0bdd11eba7f7acde48001122,5,0.04196133092045784,0.6611780524253845,False
2wikimultihopqa,dirichlet_a0p3,train,1f7de63c092111ebbdaeac1f6bf848b6,12,0.05955458804965019,0.4865053594112396,False
2wikimultihopqa,dirichlet_a0p3,train,ba487ec40bda11eba7f7acde48001122,7,0.05071944743394852,0.6734081506729126,False
2wikimultihopqa,dirichlet_a0p3,train,ee7db19e085d11ebbd5cac1f6bf848b6,7,0.052326980978250504,0.5227112770080566,False
2wikimultihopqa,dirichlet_a0p3,train,e105e24208bd11ebbd8aac1f6bf848b6,19,0.05925721675157547,0.5586230754852295,False
2wikimultihopqa,dirichlet_a0p3,train,4c5e4684084e11ebbd56ac1f6bf848b6,15,0.05441633611917496,0.5353165864944458,False
2wikimultihopqa,dirichlet_a0p3,train,6136d1800bdc11eba7f7acde48001122,0,0.05758025869727135,0.6474401950836182,False
2wikimultihopqa,dirichlet_a0p3,train,17bc9f99085411ebbd59ac1f6bf848b6,18,0.04250602051615715,0.5646515488624573,False
2wikimultihopqa,dirichlet_a0p3,train,e317d2f00bda11eba7f7acde48001122,5,0.05038091540336609,0.6294193267822266,False
2wikimultihopqa,dirichlet_a0p3,train,e8d423a60bda11eba7f7acde48001122,3,0.05622554570436478,0.6156035661697388,False
2wikimultihopqa,dirichlet_a0p3,train,01a4846a090911ebbdadac1f6bf848b6,18,0.04010875150561333,0.5276687741279602,False
2wikimultihopqa,dirichlet_a0p3,train,6d89cfb4086c11ebbd61ac1f6bf848b6,7,0.05486500635743141,0.553471028804779,False
2wikimultihopqa,dirichlet_a0p3,train,413c17380bdb11eba7f7acde48001122,5,0.03741437569260597,0.5848389863967896,False
2wikimultihopqa,dirichlet_a0p3,train,13f03dfe0bdb11eba7f7acde48001122,9,0.06053876131772995,0.6555789113044739,False
2wikimultihopqa,dirichlet_a0p3,train,01c5b951095211ebbdaeac1f6bf848b6,2,0.0552707202732563,0.5321968793869019,False
2wikimultihopqa,dirichlet_a0p3,train,41256a5f098511ebbdb0ac1f6bf848b6,18,0.0435497872531414,0.5004709959030151,False
2wikimultihopqa,dirichlet_a0p3,train,f011c15e0bdb11eba7f7acde48001122,6,0.05160754173994064,0.6279289722442627,False
2wikimultihopqa,dirichlet_a0p3,train,b15916100bdb11eba7f7acde48001122,17,0.055522508919239044,0.6128357648849487,False
2wikimultihopqa,dirichlet_a0p3,train,9ce3c0bc0bdc11eba7f7acde48001122,12,0.04374118521809578,0.6488285064697266,False
2wikimultihopqa,dirichlet_a0p3,train,113b5fbf08d711ebbd99ac1f6bf848b6,13,0.050846267491579056,0.5155671238899231,False
2wikimultihopqa,dirichlet_a0p3,train,c94ef1d8086411ebbd5eac1f6bf848b6,14,0.055944401770830154,0.5365076065063477,False
2wikimultihopqa,dirichlet_a0p3,train,881c29ce0bd911eba7f7acde48001122,1,0.052520886063575745,0.6123020052909851,False
2wikimultihopqa,dirichlet_a0p3,train,5068650b089211ebbd73ac1f6bf848b6,4,0.04650067538022995,0.5268213152885437,False
2wikimultihopqa,dirichlet_a0p3,train,4380e6180bdb11eba7f7acde48001122,7,0.04234985634684563,0.6209127902984619,False
2wikimultihopqa,dirichlet_a0p3,train,708720fc08ed11ebbda7ac1f6bf848b6,14,0.05089086294174194,0.5426939725875854,False
2wikimultihopqa,dirichlet_a0p3,train,3b9e72240bdd11eba7f7acde48001122,8,0.055758070200681686,0.6154186129570007,False
2wikimultihopqa,dirichlet_a0p3,train,48a584260bdd11eba7f7acde48001122,13,0.06119338795542717,0.6232655048370361,False
2wikimultihopqa,dirichlet_a0p3,train,06813298086d11ebbd61ac1f6bf848b6,10,0.039735350757837296,0.5811229944229126,False
2wikimultihopqa,dirichlet_a0p3,train,b46b6c8e08d111ebbd95ac1f6bf848b6,10,0.040464408695697784,0.5418750047683716,False
2wikimultihopqa,dirichlet_a0p3,train,5c07a6680bdb11eba7f7acde48001122,2,0.053633399307727814,0.5522944331169128,False
2wikimultihopqa,dirichlet_a0p3,train,a4a9ebb00bdb11eba7f7acde48001122,5,0.043027184903621674,0.6062704920768738,False
2wikimultihopqa,dirichlet_a0p3,train,8b4c29960bd911eba7f7acde48001122,19,0.04958273470401764,0.6318663358688354,False
2wikimultihopqa,dirichlet_a0p3,train,84b168a9099011ebbdb0ac1f6bf848b6,13,0.04550519958138466,0.5684792995452881,False
2wikimultihopqa,dirichlet_a0p3,train,df5810580bda11eba7f7acde48001122,1,0.037782222032547,0.6658668518066406,False
2wikimultihopqa,dirichlet_a0p3,train,0aed5c2408b511ebbd88ac1f6bf848b6,13,0.06425873190164566,0.5380128026008606,False
2wikimultihopqa,dirichlet_a0p3,train,854bee040bda11eba7f7acde48001122,15,0.05413293093442917,0.6284939050674438,False
2wikimultihopqa,dirichlet_a0p3,train,861341ec087f11ebbd6cac1f6bf848b6,4,0.04423247277736664,0.5760817527770996,False
2wikimultihopqa,dirichlet_a0p3,train,b5ef6f2c08ab11ebbd82ac1f6bf848b6,8,0.04975917190313339,0.5577399730682373,False
2wikimultihopqa,dirichlet_a0p3,train,1d45bf4708f211ebbdaaac1f6bf848b6,2,0.051924120634794235,0.5419455766677856,False
2wikimultihopqa,dirichlet_a0p3,train,0eddd2be08d011ebbd95ac1f6bf848b6,19,0.05633502081036568,0.5320265293121338,False
2wikimultihopqa,dirichlet_a0p3,train,3a538ce40bdb11eba7f7acde48001122,14,0.04908807575702667,0.6290702819824219,False
2wikimultihopqa,dirichlet_a0p3,train,6f9afaeb097111ebbdb0ac1f6bf848b6,16,0.04860663786530495,0.5605277419090271,False
2wikimultihopqa,dirichlet_a0p3,train,347a2a0c0bdc11eba7f7acde48001122,16,0.046994131058454514,0.5963778495788574,False
2wikimultihopqa,dirichlet_a0p3,train,9251ba500bdc11eba7f7acde48001122,4,0.046529535204172134,0.6408637762069702,False
2wikimultihopqa,dirichlet_a0p3,train,f41506f20bdc11eba7f7acde48001122,14,0.046434104442596436,0.6336086988449097,False
2wikimultihopqa,dirichlet_a0p3,train,84cb77fb098c11ebbdb0ac1f6bf848b6,11,0.07035527378320694,0.6040518283843994,False
2wikimultihopqa,dirichlet_a0p3,train,8d4649e808c311ebbd8dac1f6bf848b6,9,0.06534264236688614,0.5762343406677246,False
2wikimultihopqa,dirichlet_a0p3,train,25ffa50f08f511ebbdaaac1f6bf848b6,18,0.06505699455738068,0.5561949610710144,False
2wikimultihopqa,dirichlet_a0p3,train,0efae17d08da11ebbd9cac1f6bf848b6,8,0.05628616735339165,0.5688785910606384,False
2wikimultihopqa,dirichlet_a0p3,train,5b706ea6086111ebbd5dac1f6bf848b6,8,0.0579359196126461,0.5299873948097229,False
2wikimultihopqa,dirichlet_a0p3,train,214e695008b911ebbd88ac1f6bf848b6,1,0.05670609697699547,0.5798455476760864,False
2wikimultihopqa,dirichlet_a0p3,train,eca05c600bdb11eba7f7acde48001122,6,0.05132779851555824,0.6278691291809082,False
2wikimultihopqa,dirichlet_a0p3,train,7f6f992e0bdd11eba7f7acde48001122,2,0.0466945506632328,0.618578314781189,False
2wikimultihopqa,dirichlet_a0p3,train,070698d408f411ebbdaaac1f6bf848b6,18,0.05170298367738724,0.5284286737442017,False
2wikimultihopqa,dirichlet_a0p3,train,7a9673ae087511ebbd67ac1f6bf848b6,16,0.05143659561872482,0.5460832715034485,False
2wikimultihopqa,dirichlet_a0p3,train,0e9e41760bda11eba7f7acde48001122,10,0.03667599335312843,0.6581625938415527,False
2wikimultihopqa,dirichlet_a0p3,train,805b17c40bdc11eba7f7acde48001122,10,0.04171115159988403,0.6339178085327148,False
2wikimultihopqa,dirichlet_a0p3,train,cc364f340bdb11eba7f7acde48001122,18,0.0705491304397583,0.6210405826568604,False
2wikimultihopqa,dirichlet_a0p3,train,7e09980e08e611ebbda5ac1f6bf848b6,16,0.045223649591207504,0.5577061176300049,False
2wikimultihopqa,dirichlet_a0p3,train,782cc132086011ebbd5dac1f6bf848b6,16,0.05107516050338745,0.5169450044631958,False
2wikimultihopqa,dirichlet_a0p3,train,e44cddb40bda11eba7f7acde48001122,11,0.03855140134692192,0.6223524212837219,False
2wikimultihopqa,dirichlet_a0p3,train,2cf547f80bdc11eba7f7acde48001122,17,0.05652432516217232,0.6265845894813538,False
2wikimultihopqa,dirichlet_a0p3,train,d5d431de0bd911eba7f7acde48001122,2,0.04315875470638275,0.6317260265350342,False
2wikimultihopqa,dirichlet_a0p3,train,b5e4a0cb08b411ebbd88ac1f6bf848b6,3,0.05548067390918732,0.5409484505653381,False
2wikimultihopqa,dirichlet_a0p3,train,81688b7008c711ebbd91ac1f6bf848b6,17,0.056088753044605255,0.4835715889930725,False
2wikimultihopqa,dirichlet_a0p3,train,5c49498a0bde11eba7f7acde48001122,8,0.055758316069841385,0.6102204322814941,False
2wikimultihopqa,dirichlet_a0p3,train,6cf58ce40bd911eba7f7acde48001122,12,0.050602708011865616,0.607887327671051,False
2wikimultihopqa,dirichlet_a0p3,train,66b2ca20086b11ebbd5fac1f6bf848b6,18,0.047898538410663605,0.5528461933135986,False
2wikimultihopqa,dirichlet_a0p3,train,d6a64164098b11ebbdb0ac1f6bf848b6,15,0.056867364794015884,0.5281444787979126,False
2wikimultihopqa,dirichlet_a0p3,train,8ae8b3ba086011ebbd5dac1f6bf848b6,9,0.06481297314167023,0.5328835248947144,False
2wikimultihopqa,dirichlet_a0p3,train,6b3b3cd808ab11ebbd82ac1f6bf848b6,1,0.03222191706299782,0.54190993309021,False
2wikimultihopqa,dirichlet_a0p3,train,dfa70d520bda11eba7f7acde48001122,13,0.06693334132432938,0.611446738243103,False
2wikimultihopqa,dirichlet_a0p3,train,fc8d3ff2084e11ebbd56ac1f6bf848b6,3,0.05579843372106552,0.5361796617507935,False
2wikimultihopqa,dirichlet_a0p3,train,ca0b90ec099211ebbdb0ac1f6bf848b6,11,0.059553779661655426,0.5329328775405884,False
2wikimultihopqa,dirichlet_a0p3,train,9e42e55d088311ebbd6dac1f6bf848b6,3,0.06175826117396355,0.5708113312721252,False
2wikimultihopqa,dirichlet_a0p3,train,c37fdff80bdc11eba7f7acde48001122,5,0.03747820854187012,0.6255291700363159,False
2wikimultihopqa,dirichlet_a0p3,train,12020c02089811ebbd77ac1f6bf848b6,10,0.03927909582853317,0.5754686594009399,False
2wikimultihopqa,dirichlet_a0p3,train,71a08a2708d111ebbd95ac1f6bf848b6,8,0.05233362317085266,0.5508823990821838,False
2wikimultihopqa,dirichlet_a0p3,train,fe251424085411ebbd59ac1f6bf848b6,18,0.04587073251605034,0.5552405118942261,False
2wikimultihopqa,dirichlet_a0p3,train,23ba5935096b11ebbdafac1f6bf848b6,10,0.04024692252278328,0.47516557574272156,False
2wikimultihopqa,dirichlet_a0p3,train,2a7ccb31089f11ebbd78ac1f6bf848b6,9,0.05764559283852577,0.5434145927429199,False
2wikimultihopqa,dirichlet_a0p3,train,14b154e7098611ebbdb0ac1f6bf848b6,13,0.04535730183124542,0.5596054196357727,False
2wikimultihopqa,dirichlet_a0p3,train,2acb0a19089a11ebbd77ac1f6bf848b6,0,0.06382638216018677,0.5459873676300049,False
2wikimultihopqa,dirichlet_a0p3,train,2ffe826109c311ebbdb0ac1f6bf848b6,3,0.052400853484869,0.5157838463783264,False
2wikimultihopqa,dirichlet_a0p3,train,6f666aac084b11ebbd56ac1f6bf848b6,8,0.04874114692211151,0.49695202708244324,False
2wikimultihopqa,dirichlet_a0p3,train,90accf1f08f511ebbdaaac1f6bf848b6,2,0.04800589382648468,0.5271784663200378,False
2wikimultihopqa,dirichlet_a0p3,train,c37e867808d811ebbd9cac1f6bf848b6,8,0.05103413015604019,0.5043017864227295,False
2wikimultihopqa,dirichlet_a0p3,train,9af3853c0bda11eba7f7acde48001122,13,0.061441220343112946,0.58368319272995,False
2wikimultihopqa,dirichlet_a0p3,train,bd85ef840bdc11eba7f7acde48001122,6,0.05574994534254074,0.6431424021720886,False
2wikimultihopqa,dirichlet_a0p3,train,871bf801086011ebbd5dac1f6bf848b6,5,0.04391809552907944,0.5651161074638367,False
2wikimultihopqa,dirichlet_a0p3,train,bd81880e0bdc11eba7f7acde48001122,16,0.058254946023225784,0.6192748546600342,False
2wikimultihopqa,dirichlet_a0p3,train,5763a4be0bda11eba7f7acde48001122,12,0.047022800892591476,0.639510989189148,False
2wikimultihopqa,dirichlet_a0p3,train,fbc9a72008aa11ebbd81ac1f6bf848b6,16,0.04394013434648514,0.5442680716514587,False
2wikimultihopqa,dirichlet_a0p3,train,c97acb2b089e11ebbd78ac1f6bf848b6,2,0.04893495887517929,0.5067828893661499,False
2wikimultihopqa,dirichlet_a0p3,train,3186d49e097f11ebbdb0ac1f6bf848b6,3,0.054256465286016464,0.5043704509735107,False
2wikimultihopqa,dirichlet_a0p3,train,5024bbb40bdc11eba7f7acde48001122,5,0.047106195241212845,0.6335294842720032,False
2wikimultihopqa,dirichlet_a0p3,train,a7732b2c0bdb11eba7f7acde48001122,12,0.05449853092432022,0.6464295983314514,False
2wikimultihopqa,dirichlet_a0p3,train,9471c58108d711ebbd9aac1f6bf848b6,1,0.04896169155836105,0.47025102376937866,False
2wikimultihopqa,dirichlet_a0p3,train,c01787300bdc11eba7f7acde48001122,0,0.048891182988882065,0.6270641684532166,False
2wikimultihopqa,dirichlet_a0p3,train,92c465a708de11ebbd9eac1f6bf848b6,13,0.060982923954725266,0.4948595464229584,False
2wikimultihopqa,dirichlet_a0p3,train,4ed1eb9e0bda11eba7f7acde48001122,17,0.05984984338283539,0.6604954600334167,False
2wikimultihopqa,dirichlet_a0p3,train,456eadc20bd911eba7f7acde48001122,6,0.05279262363910675,0.6257750391960144,False
2wikimultihopqa,dirichlet_a0p3,train,4f3aa1460bdc11eba7f7acde48001122,4,0.0426187589764595,0.636745035648346,False
2wikimultihopqa,dirichlet_a0p3,train,affa7ffe0bd911eba7f7acde48001122,17,0.05214296281337738,0.619133472442627,False
2wikimultihopqa,dirichlet_a0p3,train,b06c5f32084f11ebbd56ac1f6bf848b6,12,0.057258717715740204,0.49585413932800293,False
2wikimultihopqa,dirichlet_a0p3,train,60fd0e3e0bda11eba7f7acde48001122,13,0.06796344369649887,0.667818009853363,False
2wikimultihopqa,dirichlet_a0p3,train,d9fb2aaf089d11ebbd78ac1f6bf848b6,3,0.053702108561992645,0.5498129725456238,False
2wikimultihopqa,dirichlet_a0p3,train,e504151808ad11ebbd83ac1f6bf848b6,7,0.05277354642748833,0.5430082082748413,False
2wikimultihopqa,dirichlet_a0p3,train,82e661e20bdc11eba7f7acde48001122,16,0.052286166697740555,0.5738641023635864,False
2wikimultihopqa,dirichlet_a0p3,train,661281dc088b11ebbd6fac1f6bf848b6,19,0.04541067034006119,0.5660182237625122,False
2wikimultihopqa,dirichlet_a0p3,train,dd887c7e096411ebbdafac1f6bf848b6,10,0.03161432966589928,0.5240494012832642,False
2wikimultihopqa,dirichlet_a0p3,train,9713f7700bdb11eba7f7acde48001122,4,0.043907031416893005,0.6465968489646912,False
2wikimultihopqa,dirichlet_a0p3,train,cf7a116208a711ebbd7fac1f6bf848b6,6,0.051202524453401566,0.5526664853096008,False
2wikimultihopqa,dirichlet_a0p3,train,f5212014086f11ebbd62ac1f6bf848b6,0,0.05652964115142822,0.5790565609931946,False
2wikimultihopqa,dirichlet_a0p3,train,fabde30c0bdc11eba7f7acde48001122,0,0.06523824483156204,0.6449077129364014,False
2wikimultihopqa,dirichlet_a0p3,train,0edd0f8d087411ebbd67ac1f6bf848b6,17,0.05557798221707344,0.5504555702209473,False
2wikimultihopqa,dirichlet_a0p3,train,1e9559d4086711ebbd5eac1f6bf848b6,15,0.053072694689035416,0.5167005062103271,False
2wikimultihopqa,dirichlet_a0p3,train,bd399ce80bdb11eba7f7acde48001122,10,0.0398118793964386,0.6363426446914673,False
2wikimultihopqa,dirichlet_a0p3,train,2a5acd90085a11ebbd5cac1f6bf848b6,8,0.05462075024843216,0.5799784064292908,False
2wikimultihopqa,dirichlet_a0p3,train,0ea37ecb08b511ebbd88ac1f6bf848b6,19,0.04338497295975685,0.553117036819458,False
2wikimultihopqa,dirichlet_a0p3,train,ad31de63097a11ebbdb0ac1f6bf848b6,4,0.04314952716231346,0.5595329999923706,False
2wikimultihopqa,dirichlet_a0p3,train,57fbae3008f611ebbdaaac1f6bf848b6,18,0.051976919174194336,0.4832345247268677,False
2wikimultihopqa,dirichlet_a0p3,train,8e1259240bda11eba7f7acde48001122,3,0.05683823674917221,0.6020207405090332,False
2wikimultihopqa,dirichlet_a0p3,train,6e9c13d6087011ebbd62ac1f6bf848b6,13,0.05529312789440155,0.527584433555603,False
2wikimultihopqa,dirichlet_a0p3,train,02fd91c0085e11ebbd5cac1f6bf848b6,1,0.05097794532775879,0.5559815168380737,False
2wikimultihopqa,dirichlet_a0p3,train,1c59db0e0bda11eba7f7acde48001122,18,0.07103844732046127,0.6481828093528748,False
2wikimultihopqa,dirichlet_a0p3,train,c9188243090411ebbdadac1f6bf848b6,4,0.04135923460125923,0.5496097803115845,False
2wikimultihopqa,dirichlet_a0p3,train,b181826b088811ebbd6eac1f6bf848b6,7,0.050331961363554,0.5431181192398071,False
2wikimultihopqa,dirichlet_a0p3,train,b058dc140bdb11eba7f7acde48001122,13,0.0701916441321373,0.5995879173278809,False
2wikimultihopqa,dirichlet_a0p3,train,c6b1462c087011ebbd63ac1f6bf848b6,19,0.04832989722490311,0.5475575923919678,False
2wikimultihopqa,dirichlet_a0p3,train,e925d3400bda11eba7f7acde48001122,1,0.05288100987672806,0.649579644203186,False
2wikimultihopqa,dirichlet_a0p3,train,f47e3afa0bdc11eba7f7acde48001122,4,0.04535304754972458,0.6411123275756836,False
2wikimultihopqa,dirichlet_a0p3,train,e85c03fd087a11ebbd67ac1f6bf848b6,16,0.05265391245484352,0.5852235555648804,False
2wikimultihopqa,dirichlet_a0p3,train,bffd8a7a089d11ebbd78ac1f6bf848b6,3,0.05418137460947037,0.5354410409927368,False
2wikimultihopqa,dirichlet_a0p3,train,208fc91d098211ebbdb0ac1f6bf848b6,8,0.04983728006482124,0.5348535180091858,False
2wikimultihopqa,dirichlet_a0p3,train,0d705368099011ebbdb0ac1f6bf848b6,19,0.05665050819516182,0.5044609904289246,False
2wikimultihopqa,dirichlet_a0p3,train,47a09a680bdb11eba7f7acde48001122,12,0.055292773991823196,0.6345012187957764,False
2wikimultihopqa,dirichlet_a0p3,train,9d21df3c0bdc11eba7f7acde48001122,4,0.04327918589115143,0.6636427640914917,False
2wikimultihopqa,dirichlet_a0p3,train,197061f00bdb11eba7f7acde48001122,17,0.05273588001728058,0.6212900280952454,False
2wikimultihopqa,dirichlet_a0p3,train,93d49ba60bda11eba7f7acde48001122,17,0.05381036177277565,0.659865140914917,False
2wikimultihopqa,dirichlet_a0p3,train,9fccc33c0bdc11eba7f7acde48001122,6,0.05373623967170715,0.5664221048355103,False
2wikimultihopqa,dirichlet_a0p3,train,c0825f5608df11ebbda1ac1f6bf848b6,13,0.05811861529946327,0.5351880192756653,False
2wikimultihopqa,dirichlet_a0p3,train,2c5317300bdc11eba7f7acde48001122,9,0.058497533202171326,0.6167719960212708,False
2wikimultihopqa,dirichlet_a0p3,train,1de8d61e0bda11eba7f7acde48001122,15,0.0518183559179306,0.6061752438545227,False
2wikimultihopqa,dirichlet_a0p3,train,aa1f25460bdc11eba7f7acde48001122,17,0.05669812858104706,0.5585837364196777,False
2wikimultihopqa,dirichlet_a0p3,train,115701040bdb11eba7f7acde48001122,6,0.05266780033707619,0.5929582715034485,False
2wikimultihopqa,dirichlet_a0p3,train,c71d8d480bd911eba7f7acde48001122,12,0.04581969603896141,0.5848931670188904,False
2wikimultihopqa,dirichlet_a0p3,train,a8eff94308d111ebbd95ac1f6bf848b6,0,0.05750102177262306,0.5639404058456421,False
2wikimultihopqa,dirichlet_a0p3,train,7d1ddc86087611ebbd67ac1f6bf848b6,9,0.046614788472652435,0.5553432703018188,False
2wikimultihopqa,dirichlet_a0p3,train,5ffb549c085f11ebbd5cac1f6bf848b6,6,0.050635501742362976,0.5449869632720947,False
2wikimultihopqa,dirichlet_a0p3,train,6116f4d80bdb11eba7f7acde48001122,7,0.05450263246893883,0.6130481362342834,False
2wikimultihopqa,dirichlet_a0p3,train,eb55c0260bda11eba7f7acde48001122,17,0.05846073850989342,0.6549751162528992,False
2wikimultihopqa,dirichlet_a0p3,train,717224f5088111ebbd6dac1f6bf848b6,15,0.047298628836870193,0.5422331690788269,False
2wikimultihopqa,dirichlet_a0p3,train,d95ba9cd098811ebbdb0ac1f6bf848b6,19,0.06669164448976517,0.5501548647880554,False
2wikimultihopqa,dirichlet_a0p3,train,eb09877c0baf11ebab90acde48001122,0,0.04780684411525726,0.6030996441841125,False
2wikimultihopqa,dirichlet_a0p3,train,3609ba20086b11ebbd5fac1f6bf848b6,9,0.04971880838274956,0.5401492118835449,False
2wikimultihopqa,dirichlet_a0p3,train,8770b2f60bd911eba7f7acde48001122,10,0.07402697950601578,0.5915818214416504,False
2wikimultihopqa,dirichlet_a0p3,train,1be77fca0bdd11eba7f7acde48001122,8,0.05236825346946716,0.5906568765640259,False
2wikimultihopqa,dirichlet_a0p3,train,2f15957e0bdc11eba7f7acde48001122,6,0.051103293895721436,0.6214900612831116,False
2wikimultihopqa,dirichlet_a0p3,train,2c40dd900bdc11eba7f7acde48001122,1,0.03859070688486099,0.6610824465751648,False
2wikimultihopqa,dirichlet_a0p3,train,c6201ac8096d11ebbdb0ac1f6bf848b6,9,0.05281233415007591,0.5270009636878967,False
2wikimultihopqa,dirichlet_a0p3,train,2239baec097211ebbdb0ac1f6bf848b6,0,0.04063679650425911,0.5068687796592712,False
2wikimultihopqa,dirichlet_a0p3,train,fa65f5f40bda11eba7f7acde48001122,10,0.03940853476524353,0.6277274489402771,False
2wikimultihopqa,dirichlet_a0p3,train,919d2cf20bdc11eba7f7acde48001122,12,0.0513714961707592,0.5991315245628357,False
2wikimultihopqa,dirichlet_a0p3,train,0e34b8e608e711ebbda5ac1f6bf848b6,7,0.05569720268249512,0.5625523328781128,False
2wikimultihopqa,dirichlet_a0p3,train,74f49cca0bdc11eba7f7acde48001122,7,0.052375417202711105,0.6430301666259766,False
2wikimultihopqa,dirichlet_a0p3,train,d7880f4a098611ebbdb0ac1f6bf848b6,6,0.04775872081518173,0.5655757188796997,False
2wikimultihopqa,dirichlet_a0p3,train,e3f566d80bda11eba7f7acde48001122,9,0.05913076177239418,0.6343419551849365,False
2wikimultihopqa,dirichlet_a0p3,train,c79cc6d20bdc11eba7f7acde48001122,0,0.04510567709803581,0.6606104969978333,False
2wikimultihopqa,dirichlet_a0p3,train,9cd46ed4097311ebbdb0ac1f6bf848b6,6,0.05062488839030266,0.5097513794898987,False
2wikimultihopqa,dirichlet_a0p3,train,56ddd28a08d311ebbd96ac1f6bf848b6,19,0.05682646855711937,0.5455747246742249,False
2wikimultihopqa,dirichlet_a0p3,train,f4f5ab6108f511ebbdaaac1f6bf848b6,17,0.051574911922216415,0.5140543580055237,False
2wikimultihopqa,dirichlet_a0p3,train,37e273d00bdb11eba7f7acde48001122,3,0.046448852866888046,0.6433349847793579,False
2wikimultihopqa,dirichlet_a0p3,train,9c52c52208bb11ebbd88ac1f6bf848b6,12,0.05878553166985512,0.5786200761795044,False
2wikimultihopqa,dirichlet_a0p3,train,5c1e92ba0bdb11eba7f7acde48001122,7,0.05068463832139969,0.6795320510864258,False
2wikimultihopqa,dirichlet_a0p3,train,740ecb700bda11eba7f7acde48001122,11,0.04677518829703331,0.6195299625396729,False
2wikimultihopqa,dirichlet_a0p3,train,888480b6088011ebbd6cac1f6bf848b6,10,0.03559032455086708,0.5476385354995728,False
2wikimultihopqa,dirichlet_a0p3,train,7f0635120bdb11eba7f7acde48001122,16,0.04986099898815155,0.6228077411651611,False
2wikimultihopqa,dirichlet_a0p3,train,ce8eb1900bdb11eba7f7acde48001122,4,0.049187228083610535,0.6153629422187805,False
2wikimultihopqa,dirichlet_a0p3,train,0af862600bdd11eba7f7acde48001122,12,0.049138423055410385,0.6257748603820801,False
2wikimultihopqa,dirichlet_a0p3,train,6f331f3a0bd911eba7f7acde48001122,9,0.048857931047677994,0.595158576965332,False
2wikimultihopqa,dirichlet_a0p3,train,70ece13c0bdc11eba7f7acde48001122,7,0.053473249077796936,0.6458645462989807,False
2wikimultihopqa,dirichlet_a0p3,train,a7e7636a0bdc11eba7f7acde48001122,12,0.04914562404155731,0.6199281811714172,False
2wikimultihopqa,dirichlet_a0p3,train,7c1a630f092411ebbdaeac1f6bf848b6,11,0.04737010598182678,0.5567145347595215,False
2wikimultihopqa,dirichlet_a0p3,train,7f8d22f6084911ebbd55ac1f6bf848b6,1,0.05423184856772423,0.5335148572921753,False
2wikimultihopqa,dirichlet_a0p3,train,7f6f8d1e08cf11ebbd95ac1f6bf848b6,11,0.04217824339866638,0.5234050750732422,False
2wikimultihopqa,dirichlet_a0p3,train,f47aa9140bda11eba7f7acde48001122,16,0.04562832787632942,0.6033954620361328,False
2wikimultihopqa,dirichlet_a0p3,train,d6018b740bda11eba7f7acde48001122,14,0.04994135722517967,0.5978913307189941,False
2wikimultihopqa,dirichlet_a0p3,train,527328b00bdc11eba7f7acde48001122,12,0.05236993730068207,0.6101553440093994,False
2wikimultihopqa,dirichlet_a0p3,train,3f1e03a20bdc11eba7f7acde48001122,3,0.05285560339689255,0.6430654525756836,False
2wikimultihopqa,dirichlet_a0p3,train,64aa168e0bdb11eba7f7acde48001122,18,0.04744309186935425,0.6380916833877563,False
