dataset,partition,query_id,gold_support_documents,support_documents,indexed_support_fraction,support_client_count,all_evidence_one_client,evidence_two_clients,evidence_three_plus_clients,cross_client_evidence,evidence_dispersion_entropy,answer_client_count,closest_distractor_client,support_clients,support_doc_ids,support_doc_client_map
hotpotqa,dirichlet_a0p1,5a7779a35542997042120a80,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,19,19,hotpotqa:1d646f367204c744ab0e|hotpotqa:f3fabba8407057441abf,"{""hotpotqa:1d646f367204c744ab0e"": 19, ""hotpotqa:f3fabba8407057441abf"": 19}"
hotpotqa,dirichlet_a0p1,5abd599f55429924427fcfbc,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,3|8,hotpotqa:aa36d8e8b61c653dae06|hotpotqa:e34296f4a8828852299e,"{""hotpotqa:aa36d8e8b61c653dae06"": 3, ""hotpotqa:e34296f4a8828852299e"": 8}"
hotpotqa,dirichlet_a0p1,5adfdbfb55429925eb1afac7,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,0,3|4,hotpotqa:42647e0e5fd93c8230a1|hotpotqa:ba10d263b6b644523920,"{""hotpotqa:42647e0e5fd93c8230a1"": 4, ""hotpotqa:ba10d263b6b644523920"": 3}"
hotpotqa,dirichlet_a0p1,5a88abe5554299206df2b327,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,10,14,hotpotqa:5ddafc038a46303b23ad|hotpotqa:d6d8cf905be01a0b25a2,"{""hotpotqa:5ddafc038a46303b23ad"": 14, ""hotpotqa:d6d8cf905be01a0b25a2"": 14}"
hotpotqa,dirichlet_a0p1,5add07e75542994734353809,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,3,0|15,hotpotqa:95e94501d34c10e23f0d|hotpotqa:cd446b0e82f3a2d71896,"{""hotpotqa:95e94501d34c10e23f0d"": 0, ""hotpotqa:cd446b0e82f3a2d71896"": 15}"
hotpotqa,dirichlet_a0p1,5a81fd055542990a1d231f0a,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,3,19,2,hotpotqa:76b93208ae2455574b8b|hotpotqa:b67e95bf8cc7ce33e467,"{""hotpotqa:76b93208ae2455574b8b"": 2, ""hotpotqa:b67e95bf8cc7ce33e467"": 2}"
hotpotqa,dirichlet_a0p1,5ac0f3ec5542996f0d89cc40,2,2,1.0,2,0,1,0,1,0.6931471805579453,4,13,2|13,hotpotqa:33ed83bbc5a0966d037e|hotpotqa:cd4fd2db9251a7bc35dd,"{""hotpotqa:33ed83bbc5a0966d037e"": 13, ""hotpotqa:cd4fd2db9251a7bc35dd"": 2}"
hotpotqa,dirichlet_a0p1,5ade438c55429939a52fe870,2,2,1.0,2,0,1,0,1,0.6931471805579453,3,8,13|15,hotpotqa:1f3df2a0db314df7e0cf|hotpotqa:82c985847f7cd2dfef90,"{""hotpotqa:1f3df2a0db314df7e0cf"": 13, ""hotpotqa:82c985847f7cd2dfef90"": 15}"
hotpotqa,dirichlet_a0p1,5ae5fda15542996de7b71ab7,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,18,9|18,hotpotqa:3be6ad555d89e441d91b|hotpotqa:9c42b64c29286658a272,"{""hotpotqa:3be6ad555d89e441d91b"": 9, ""hotpotqa:9c42b64c29286658a272"": 18}"
hotpotqa,dirichlet_a0p1,5ab8c0255542991b5579eff5,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,14,14|15,hotpotqa:058201313f4fc996a46e|hotpotqa:c8826c43167434e50fa4,"{""hotpotqa:058201313f4fc996a46e"": 15, ""hotpotqa:c8826c43167434e50fa4"": 14}"
hotpotqa,dirichlet_a0p1,5a890d2c554299515336127e,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,4,hotpotqa:c137596775edb096ee9a|hotpotqa:e99fea27bc3508bd9440,"{""hotpotqa:c137596775edb096ee9a"": 4, ""hotpotqa:e99fea27bc3508bd9440"": 4}"
hotpotqa,dirichlet_a0p1,5a8d76835542994ba4e3dc8d,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,9,9,hotpotqa:10a133f11e376e9f83d9|hotpotqa:7ee57628542f6e5291dd,"{""hotpotqa:10a133f11e376e9f83d9"": 9, ""hotpotqa:7ee57628542f6e5291dd"": 9}"
hotpotqa,dirichlet_a0p1,5ae0870f55429945ae95939c,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,7,17|19,hotpotqa:32f229f9aae2148687a6|hotpotqa:c97996c98859320e7f6c,"{""hotpotqa:32f229f9aae2148687a6"": 19, ""hotpotqa:c97996c98859320e7f6c"": 17}"
hotpotqa,dirichlet_a0p1,5a7909115542990784727795,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,3|15,hotpotqa:7ff020b80f53bd2f07bb|hotpotqa:974a7d26984e787e5269,"{""hotpotqa:7ff020b80f53bd2f07bb"": 15, ""hotpotqa:974a7d26984e787e5269"": 3}"
hotpotqa,dirichlet_a0p1,5ab73d795542992aa3b8c7e5,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,16,3|6,hotpotqa:24b0165a12fcab34be62|hotpotqa:4720d5bf4d2045e16342,"{""hotpotqa:24b0165a12fcab34be62"": 6, ""hotpotqa:4720d5bf4d2045e16342"": 3}"
hotpotqa,dirichlet_a0p1,5ae0076055429925eb1afbeb,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,2,14|16,hotpotqa:013cf00e34e1d6b1392f|hotpotqa:13f3b78da931cb3de5d9,"{""hotpotqa:013cf00e34e1d6b1392f"": 16, ""hotpotqa:13f3b78da931cb3de5d9"": 14}"
hotpotqa,dirichlet_a0p1,5a8673e7554299211dda2b3e,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,3,3,hotpotqa:3441d1872d7214ddb746|hotpotqa:c4f60b5ca5fe794e7e7e,"{""hotpotqa:3441d1872d7214ddb746"": 3, ""hotpotqa:c4f60b5ca5fe794e7e7e"": 3}"
hotpotqa,dirichlet_a0p1,5a7df8105542995f4f402358,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,0,2|4,hotpotqa:9a1207e19ec0d59b82dd|hotpotqa:de82c59ddd1ecdd08ed3,"{""hotpotqa:9a1207e19ec0d59b82dd"": 4, ""hotpotqa:de82c59ddd1ecdd08ed3"": 2}"
hotpotqa,dirichlet_a0p1,5a836ed3554299123d8c211b,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,2,3,7,hotpotqa:4268f61a38e8f20b8f0a|hotpotqa:610a10cd5a97df1b67b3,"{""hotpotqa:4268f61a38e8f20b8f0a"": 7, ""hotpotqa:610a10cd5a97df1b67b3"": 7}"
hotpotqa,dirichlet_a0p1,5ab8f8905542991b5579f0ad,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,2,2,hotpotqa:0a1d27ccdc8ceb4c0600|hotpotqa:17f1db5c4bb552caaf27,"{""hotpotqa:0a1d27ccdc8ceb4c0600"": 2, ""hotpotqa:17f1db5c4bb552caaf27"": 2}"
hotpotqa,dirichlet_a0p1,5ab91dc155429919ba4e23b3,2,2,1.0,2,0,1,0,1,0.6931471805579453,8,1,5|14,hotpotqa:2fc52f084177643f4a0d|hotpotqa:b90251bf608f5abcc8e6,"{""hotpotqa:2fc52f084177643f4a0d"": 5, ""hotpotqa:b90251bf608f5abcc8e6"": 14}"
hotpotqa,dirichlet_a0p1,5a86180755429960ec39b61d,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,9,3|4,hotpotqa:8a37b0c24dc9436cc143|hotpotqa:e1e78a248de8289b41e0,"{""hotpotqa:8a37b0c24dc9436cc143"": 4, ""hotpotqa:e1e78a248de8289b41e0"": 3}"
hotpotqa,dirichlet_a0p1,5a7f76095542995d8a8dde7c,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,5,14,hotpotqa:d1b685c8b651c252e12a|hotpotqa:d5a5080c8f10770ab6fc,"{""hotpotqa:d1b685c8b651c252e12a"": 14, ""hotpotqa:d5a5080c8f10770ab6fc"": 14}"
hotpotqa,dirichlet_a0p1,5adbc3565542996e68525222,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,8,8,hotpotqa:c343af44bf55fc08b311|hotpotqa:e35e0a06a3e58f973bf1,"{""hotpotqa:c343af44bf55fc08b311"": 8, ""hotpotqa:e35e0a06a3e58f973bf1"": 8}"
hotpotqa,dirichlet_a0p1,5a87bb955542994846c1cddd,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,7,0|7,hotpotqa:00bf1da6da41d9a7cecf|hotpotqa:e382d5d9861a62bc2c38,"{""hotpotqa:00bf1da6da41d9a7cecf"": 7, ""hotpotqa:e382d5d9861a62bc2c38"": 0}"
hotpotqa,dirichlet_a0p1,5ae00c6f55429906c02daab1,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,3|8,hotpotqa:d353bd1921707b2f6363|hotpotqa:d9419fe42d64aec04d5e,"{""hotpotqa:d353bd1921707b2f6363"": 3, ""hotpotqa:d9419fe42d64aec04d5e"": 8}"
hotpotqa,dirichlet_a0p1,5ae14341554299422ee9964d,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,17|19,hotpotqa:69ff9566b992c2a90553|hotpotqa:ed6b30f04ab4fb485700,"{""hotpotqa:69ff9566b992c2a90553"": 19, ""hotpotqa:ed6b30f04ab4fb485700"": 17}"
hotpotqa,dirichlet_a0p1,5a71423d5542994082a3e712,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,2,6,17,hotpotqa:a767b44abcdf22aeecd2|hotpotqa:c04de96b4a578c197a84,"{""hotpotqa:a767b44abcdf22aeecd2"": 17, ""hotpotqa:c04de96b4a578c197a84"": 17}"
hotpotqa,dirichlet_a0p1,5a7a652b5542990783324f41,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,4,hotpotqa:5092fa63dff9d396885e|hotpotqa:afa4f99c743f1676190b,"{""hotpotqa:5092fa63dff9d396885e"": 4, ""hotpotqa:afa4f99c743f1676190b"": 4}"
hotpotqa,dirichlet_a0p1,5ab731f95542993667793f80,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,5|18,hotpotqa:44a10a1e9a8e8fb2e528|hotpotqa:bf76809c5acbdc6a6416,"{""hotpotqa:44a10a1e9a8e8fb2e528"": 5, ""hotpotqa:bf76809c5acbdc6a6416"": 18}"
hotpotqa,dirichlet_a0p1,5a77acea5542997042120ad5,2,2,1.0,2,0,1,0,1,0.6931471805579453,3,3,1|3,hotpotqa:02b512577ee902efb00d|hotpotqa:6dffc279bd3a7169b78b,"{""hotpotqa:02b512577ee902efb00d"": 3, ""hotpotqa:6dffc279bd3a7169b78b"": 1}"
hotpotqa,dirichlet_a0p1,5ae7d5fd5542993210983f77,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,3|18,hotpotqa:4c42df7443ba60fcbc8f|hotpotqa:9b0cdd00f60fe947d54f,"{""hotpotqa:4c42df7443ba60fcbc8f"": 3, ""hotpotqa:9b0cdd00f60fe947d54f"": 18}"
hotpotqa,dirichlet_a0p1,5a890df45542993b751ca8f9,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,11,0|7,hotpotqa:7faeeedc5d28eb18a43a|hotpotqa:ef9adcefc23f76dddbbd,"{""hotpotqa:7faeeedc5d28eb18a43a"": 7, ""hotpotqa:ef9adcefc23f76dddbbd"": 0}"
hotpotqa,dirichlet_a0p1,5ae52ed25542990ba0bbb1ee,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,2|13,hotpotqa:12d2587835d1acf95e1e|hotpotqa:b3cbea922fb26bb1a85a,"{""hotpotqa:12d2587835d1acf95e1e"": 13, ""hotpotqa:b3cbea922fb26bb1a85a"": 2}"
hotpotqa,dirichlet_a0p1,5a8fef2655429916514e73e9,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,5,15,hotpotqa:d524cdcdad8aa398ce10|hotpotqa:d995552a2fdeed8d3118,"{""hotpotqa:d524cdcdad8aa398ce10"": 15, ""hotpotqa:d995552a2fdeed8d3118"": 15}"
hotpotqa,dirichlet_a0p1,5a85cd5e5542991dd0999ea2,2,2,1.0,2,0,1,0,1,0.6931471805579453,7,19,15|16,hotpotqa:2961e84b51929ec7a4bd|hotpotqa:7e155b4304d434f995c5,"{""hotpotqa:2961e84b51929ec7a4bd"": 16, ""hotpotqa:7e155b4304d434f995c5"": 15}"
hotpotqa,dirichlet_a0p1,5a771f295542994aec3b71f8,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,15,6|15,hotpotqa:738cc620f0d24506b011|hotpotqa:98477bd9815f47c9c516,"{""hotpotqa:738cc620f0d24506b011"": 6, ""hotpotqa:98477bd9815f47c9c516"": 15}"
hotpotqa,dirichlet_a0p1,5ab406695542996a3a969eec,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,13|15,hotpotqa:6ed62ea3af41e4288b91|hotpotqa:a210489fd57332856d68,"{""hotpotqa:6ed62ea3af41e4288b91"": 15, ""hotpotqa:a210489fd57332856d68"": 13}"
hotpotqa,dirichlet_a0p1,5a88bb03554299206df2b352,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,14,3|7,hotpotqa:0549feba69371edb092b|hotpotqa:40976c840de0f2868935,"{""hotpotqa:0549feba69371edb092b"": 7, ""hotpotqa:40976c840de0f2868935"": 3}"
hotpotqa,dirichlet_a0p1,5ab55b955542992aa134a2c0,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,15,1|15,hotpotqa:767fb4a69b12b2f86131|hotpotqa:a3c53d96fe93eacabbe5,"{""hotpotqa:767fb4a69b12b2f86131"": 1, ""hotpotqa:a3c53d96fe93eacabbe5"": 15}"
hotpotqa,dirichlet_a0p1,5a7320b15542994cef4bc46b,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,2,2|11,hotpotqa:837804c56a4f009569e1|hotpotqa:844c1fd73d0143a1f48c,"{""hotpotqa:837804c56a4f009569e1"": 11, ""hotpotqa:844c1fd73d0143a1f48c"": 2}"
hotpotqa,dirichlet_a0p1,5adbf2fb5542996e6852527e,2,2,1.0,2,0,1,0,1,0.6931471805579453,3,8,2|5,hotpotqa:710317367586943e377d|hotpotqa:baa247fd11e77a75c3f8,"{""hotpotqa:710317367586943e377d"": 2, ""hotpotqa:baa247fd11e77a75c3f8"": 5}"
hotpotqa,dirichlet_a0p1,5a7fbb775542995d8a8ddf04,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,2|11,hotpotqa:0d1c2374817a3cf652be|hotpotqa:a0f2f935f6aa3e9a7060,"{""hotpotqa:0d1c2374817a3cf652be"": 11, ""hotpotqa:a0f2f935f6aa3e9a7060"": 2}"
hotpotqa,dirichlet_a0p1,5a88cad75542993b751ca851,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,7,14,hotpotqa:ded3ff9b4aa5d445ce5d|hotpotqa:fc32d8b96ef60f513559,"{""hotpotqa:ded3ff9b4aa5d445ce5d"": 14, ""hotpotqa:fc32d8b96ef60f513559"": 14}"
hotpotqa,dirichlet_a0p1,5ac00f5a554299012d1db592,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,10,7|11,hotpotqa:9611ddcc20a4e87c03cc|hotpotqa:af1584f2770c6ad9d9eb,"{""hotpotqa:9611ddcc20a4e87c03cc"": 11, ""hotpotqa:af1584f2770c6ad9d9eb"": 7}"
hotpotqa,dirichlet_a0p1,5ac17c5e5542994d76dcce72,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,3,4|11,hotpotqa:071418d25ba35e673ac1|hotpotqa:7e5055d7442dd11e364e,"{""hotpotqa:071418d25ba35e673ac1"": 4, ""hotpotqa:7e5055d7442dd11e364e"": 11}"
hotpotqa,dirichlet_a0p1,5a7ce72855429909bec7686f,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,14,12|14,hotpotqa:598c089da0291ef95268|hotpotqa:a95956f1ef55592f85d5,"{""hotpotqa:598c089da0291ef95268"": 12, ""hotpotqa:a95956f1ef55592f85d5"": 14}"
hotpotqa,dirichlet_a0p1,5adf360e5542993a75d2642a,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,4|18,hotpotqa:158bebb465f70dc2890b|hotpotqa:56a3cf7cb81558e71404,"{""hotpotqa:158bebb465f70dc2890b"": 4, ""hotpotqa:56a3cf7cb81558e71404"": 18}"
hotpotqa,dirichlet_a0p1,5a8b2aa855429971feec465e,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,2|9,hotpotqa:3136952fdda5eb82f22e|hotpotqa:e7beba821da73f339aff,"{""hotpotqa:3136952fdda5eb82f22e"": 2, ""hotpotqa:e7beba821da73f339aff"": 9}"
hotpotqa,dirichlet_a0p1,5add11b65542994734353829,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,15,7|15,hotpotqa:cb66bbad428ee78a370e|hotpotqa:e99e97ce141088eb9f41,"{""hotpotqa:cb66bbad428ee78a370e"": 15, ""hotpotqa:e99e97ce141088eb9f41"": 7}"
hotpotqa,dirichlet_a0p1,5adff7f655429925eb1afbae,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,5|17,hotpotqa:3fed303e999080b821f5|hotpotqa:f5f24712211a28f0348a,"{""hotpotqa:3fed303e999080b821f5"": 5, ""hotpotqa:f5f24712211a28f0348a"": 17}"
hotpotqa,dirichlet_a0p1,5a77cfe85542997042120b42,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,0|1,hotpotqa:6376b6bb0913dd61395e|hotpotqa:d2872c2b2fbae147176e,"{""hotpotqa:6376b6bb0913dd61395e"": 0, ""hotpotqa:d2872c2b2fbae147176e"": 1}"
hotpotqa,dirichlet_a0p1,5a899c315542993b751ca95e,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,0,0|3,hotpotqa:a002d683e6bea3003caf|hotpotqa:a2e6a24075b31b5e48fa,"{""hotpotqa:a002d683e6bea3003caf"": 0, ""hotpotqa:a2e6a24075b31b5e48fa"": 3}"
hotpotqa,dirichlet_a0p1,5abfb3de5542990832d3a1c7,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,1,1|19,hotpotqa:ad335e5544afbb01c57f|hotpotqa:f1fc7f22dffb94ef6f32,"{""hotpotqa:ad335e5544afbb01c57f"": 19, ""hotpotqa:f1fc7f22dffb94ef6f32"": 1}"
hotpotqa,dirichlet_a0p1,5ab2e718554299295394689d,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,1|2,hotpotqa:847142e644a4765c6644|hotpotqa:da2d934c54b527f695ea,"{""hotpotqa:847142e644a4765c6644"": 2, ""hotpotqa:da2d934c54b527f695ea"": 1}"
hotpotqa,dirichlet_a0p1,5a710b115542994082a3e508,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,10|19,hotpotqa:440e33c6291236b9d8c7|hotpotqa:dff0db85255431090958,"{""hotpotqa:440e33c6291236b9d8c7"": 19, ""hotpotqa:dff0db85255431090958"": 10}"
hotpotqa,dirichlet_a0p1,5a7b4d03554299042af8f743,2,2,1.0,2,0,1,0,1,0.6931471805579453,3,4,4|17,hotpotqa:715ad00c73c0924aa129|hotpotqa:a7fed234e5b028ecd718,"{""hotpotqa:715ad00c73c0924aa129"": 17, ""hotpotqa:a7fed234e5b028ecd718"": 4}"
hotpotqa,dirichlet_a0p1,5a78c66255429974737f787a,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,9,9|18,hotpotqa:30407290e2379201209d|hotpotqa:968b6deb9e7e816d1202,"{""hotpotqa:30407290e2379201209d"": 18, ""hotpotqa:968b6deb9e7e816d1202"": 9}"
hotpotqa,dirichlet_a0p1,5ab812a05542995dae37ea23,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,2,5,6,hotpotqa:6ae88e152aa2b8be3b18|hotpotqa:f8af936cc76698d4e30d,"{""hotpotqa:6ae88e152aa2b8be3b18"": 6, ""hotpotqa:f8af936cc76698d4e30d"": 6}"
hotpotqa,dirichlet_a0p1,5adc78da554299438c868dbf,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,4|15,hotpotqa:03b306f474da0e7b9fc6|hotpotqa:48be1b2454d5a3fe5537,"{""hotpotqa:03b306f474da0e7b9fc6"": 15, ""hotpotqa:48be1b2454d5a3fe5537"": 4}"
hotpotqa,dirichlet_a0p1,5ab58085554299494045eff8,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,3,hotpotqa:1541a0499cbf964ffe9d|hotpotqa:fcb050ce8dbfe0cddc9a,"{""hotpotqa:1541a0499cbf964ffe9d"": 3, ""hotpotqa:fcb050ce8dbfe0cddc9a"": 3}"
hotpotqa,dirichlet_a0p1,5a78bf08554299078472774c,2,2,1.0,2,0,1,0,1,0.6931471805579453,4,19,2|16,hotpotqa:a3aeda3417ebd5ebc543|hotpotqa:e8025d160d71b947c20a,"{""hotpotqa:a3aeda3417ebd5ebc543"": 2, ""hotpotqa:e8025d160d71b947c20a"": 16}"
hotpotqa,dirichlet_a0p1,5a7500d15542993748c8978d,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,18,10|18,hotpotqa:7de8136d76cc93554611|hotpotqa:d31797994c1bbe0c3e67,"{""hotpotqa:7de8136d76cc93554611"": 18, ""hotpotqa:d31797994c1bbe0c3e67"": 10}"
hotpotqa,dirichlet_a0p1,5a8461225542990548d0b294,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,9,9,hotpotqa:02499cfde154c5511d40|hotpotqa:9530d1c0b3718202d6da,"{""hotpotqa:02499cfde154c5511d40"": 9, ""hotpotqa:9530d1c0b3718202d6da"": 9}"
hotpotqa,dirichlet_a0p1,5a7c5575554299683c1c62e9,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,2|3,hotpotqa:b9b6b4fc02038e1b2bab|hotpotqa:c05f5452c91957f9ef94,"{""hotpotqa:b9b6b4fc02038e1b2bab"": 3, ""hotpotqa:c05f5452c91957f9ef94"": 2}"
hotpotqa,dirichlet_a0p1,5adc24aa5542994650320c8d,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,3,4,2,hotpotqa:b5032ac41bfcb6911f0e|hotpotqa:f63825709668344c5d0b,"{""hotpotqa:b5032ac41bfcb6911f0e"": 2, ""hotpotqa:f63825709668344c5d0b"": 2}"
hotpotqa,dirichlet_a0p1,5a7612c45542994ccc9186b8,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,3,7|15,hotpotqa:c6a39a021909fe89e057|hotpotqa:ee49e1dbf1e570bb5aee,"{""hotpotqa:c6a39a021909fe89e057"": 15, ""hotpotqa:ee49e1dbf1e570bb5aee"": 7}"
hotpotqa,dirichlet_a0p1,5a87b37a5542994846c1cdd0,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,14,14,hotpotqa:534be3905b8868b6cdab|hotpotqa:6bcd09aaac34b7f1b809,"{""hotpotqa:534be3905b8868b6cdab"": 14, ""hotpotqa:6bcd09aaac34b7f1b809"": 14}"
hotpotqa,dirichlet_a0p1,5ae0d7b2554299603e41846f,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,5,1|4,hotpotqa:11b0c52324de48eadf15|hotpotqa:762f9380b3a79dcae916,"{""hotpotqa:11b0c52324de48eadf15"": 4, ""hotpotqa:762f9380b3a79dcae916"": 1}"
hotpotqa,dirichlet_a0p1,5a7cc3485542990527d55522,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,5,5|15,hotpotqa:268c784e17b5934d170d|hotpotqa:f148315eea59431be4f2,"{""hotpotqa:268c784e17b5934d170d"": 15, ""hotpotqa:f148315eea59431be4f2"": 5}"
hotpotqa,dirichlet_a0p1,5ae65bfe5542992ae0d162f5,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,2|16,hotpotqa:2313c1539247193a718e|hotpotqa:7f82127ed3b98961865b,"{""hotpotqa:2313c1539247193a718e"": 16, ""hotpotqa:7f82127ed3b98961865b"": 2}"
hotpotqa,dirichlet_a0p1,5ae7bc2e5542993210983f1e,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,17,1|17,hotpotqa:1aaf95c0f42667dd91ff|hotpotqa:7cfa1afe9a220d99b1ac,"{""hotpotqa:1aaf95c0f42667dd91ff"": 17, ""hotpotqa:7cfa1afe9a220d99b1ac"": 1}"
hotpotqa,dirichlet_a0p1,5a7732195542994aec3b721c,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,5|15,hotpotqa:c34c52dfde2559922d86|hotpotqa:c96d9f94a22106fd53a8,"{""hotpotqa:c34c52dfde2559922d86"": 15, ""hotpotqa:c96d9f94a22106fd53a8"": 5}"
hotpotqa,dirichlet_a0p1,5ab6766c5542995eadeefffa,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,9|17,hotpotqa:1c0d98d9830150557f46|hotpotqa:294b73e74ab34457554d,"{""hotpotqa:1c0d98d9830150557f46"": 9, ""hotpotqa:294b73e74ab34457554d"": 17}"
hotpotqa,dirichlet_a0p1,5a78cbcd55429974737f7899,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,12|18,hotpotqa:83f741dfe35152a6edbe|hotpotqa:d7076243d12651953b82,"{""hotpotqa:83f741dfe35152a6edbe"": 12, ""hotpotqa:d7076243d12651953b82"": 18}"
hotpotqa,dirichlet_a0p1,5a88b951554299206df2b343,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,17,11|17,hotpotqa:08d0aa915e8a0607ed61|hotpotqa:d393cbcbd039b7131484,"{""hotpotqa:08d0aa915e8a0607ed61"": 11, ""hotpotqa:d393cbcbd039b7131484"": 17}"
hotpotqa,dirichlet_a0p1,5a85d54d5542996432c570f6,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,3|15,hotpotqa:6af61a637f09f5939a06|hotpotqa:ed1d6f94b4a1104ff45a,"{""hotpotqa:6af61a637f09f5939a06"": 15, ""hotpotqa:ed1d6f94b4a1104ff45a"": 3}"
hotpotqa,dirichlet_a0p1,5ab29a44554299194fa93437,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,4|18,hotpotqa:ca71c3a35fe929f0f208|hotpotqa:cdc9bcaeefb0e9e399f3,"{""hotpotqa:ca71c3a35fe929f0f208"": 4, ""hotpotqa:cdc9bcaeefb0e9e399f3"": 18}"
hotpotqa,dirichlet_a0p1,5abb051e554299232ef4a3b2,2,2,1.0,2,0,1,0,1,0.6931471805579453,4,18,4|12,hotpotqa:dc9852339cc1a6f9de05|hotpotqa:f6c084474a4e1cfc02f1,"{""hotpotqa:dc9852339cc1a6f9de05"": 12, ""hotpotqa:f6c084474a4e1cfc02f1"": 4}"
hotpotqa,dirichlet_a0p1,5ab841cf5542990e739ec89c,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,10|15,hotpotqa:69221ca53341fa1b7519|hotpotqa:a57b99c137668ec82e2e,"{""hotpotqa:69221ca53341fa1b7519"": 10, ""hotpotqa:a57b99c137668ec82e2e"": 15}"
hotpotqa,dirichlet_a0p1,5abbb4d155429931dba144b0,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,2|13,hotpotqa:4f643cccdfc7602291dc|hotpotqa:68592acdf6f7aaf89738,"{""hotpotqa:4f643cccdfc7602291dc"": 2, ""hotpotqa:68592acdf6f7aaf89738"": 13}"
hotpotqa,dirichlet_a0p1,5abe3e4055429976d4830a9f,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,14,14,hotpotqa:5a368ac7ca1b29439b13|hotpotqa:b3b9171661d6efc07df6,"{""hotpotqa:5a368ac7ca1b29439b13"": 14, ""hotpotqa:b3b9171661d6efc07df6"": 14}"
